id,datetime,user,txt,like_n,comment_n,retweet_n,view_n
1834437139502682333,2024-09-13 03:41:10,JMilei,"Hace dos años me quisieron difamar diciendo que estaba en contra de la boleta única. Ahora resulta que este proyecto que se debate hace décadas sale gracias a nosotros. Otro hito más de la transformación que estamos llevando adelante. 

VIVA LA LIBERTAD CARAJO...!!!",38000,1800,5900,585000
1834555246233747770,2024-09-13 11:30:29,PatoBullrich,"LA NARCOCRIMINALIDAD 1 - LOS ARGENTINOS DE BIEN 0

Todo lo que necesitamos para combatir el terrorismo, bochado por un grupo de senadores irresponsables.",5600,842,1300,153000
1834558564678946961,2024-09-13 11:43:40,JuanGrabois,Esta tan claro que la policía de Bullrich gaseó a una niña deliberadamente como que Pettovello deja sin comida a cientos de miles también deliberadamente. Son el brazo ejecutor de la insensibilidad criminal que Javier Milei promueve como religión de estado a base de Banelco y,3600,853,1100,73000
1834583186535305455,2024-09-13 13:21:31,KamalaHarris,"It's a tragedy that we have someone who wants to be president, and has consistently used race to divide the American people.

The vast majority of us know that we have so much more in common than what separates us.",24000,7200,6100,0
1834589681939275975,2024-09-13 13:47:19,PatoBullrich,"GNA A LOS TIROS CON NARCOMOCHILEROS BOLIVIANOS LLENOS DE COCAÍNA

¡Llevaban 122 kilos de cocaína! Gendarmería patrullaba la frontera en Salta cuando, en medio de la montaña, divisó a un grupo de narcos que, mochila al hombro, traficaban la droga. Al ver a los efectivos, empezaron",4300,374,1100,71000
1834613597562864071,2024-09-13 15:22:21,KamalaHarris,"It’s going to be a tight race until the end. 

Powerful forces are trying to convince people that their vote doesn’t matter. 

We’ve got some work ahead of us, but here’s the thing: Hard work is good work. 

With your help, we will win in November.",13000,2800,3100,388000
1834637637895758089,2024-09-13 16:57:53,VickyVillarruel,Feliz Día del Arma de Infantería! Se conmemora este día por la 1er invasión inglesa (13/9/1806). Que fue repelida con éxito y dio origen al Ejército y al arma de Infantería. El infante es quien mira al enemigo cara a cara. Vaya un abrazo y admiración a todos los infantes y un,1400,43,283,13000
1834645684248887399,2024-09-13 17:29:51,JMilei,"TSUNAMI DE CHANES...!!!
Parece que los viajes y las reuniones con los empresarios más importantes del mundo están generando interés.
FEO DÍA para los MANDRILES...
VIVA LA LIBERTAD CARAJO",7300,745,1300,167000
1834657593874071737,2024-09-13 18:17:11,PatoBullrich,"PIQUETERO K Y HEREDERO DEL CLAN SENA, MILLONARIO A COSTA DEL ESTADO, ADENTRO

Dueño de un patrimonio millonario que no puede justificar, Tito López fue detenido por Gendarmería en Chaco. Es el piquetero sucesor de Emerenciano Sena, aliado a Capitanich y está acusado, junto con su",2400,230,667,29000
1834678101319602448,2024-09-13 19:38:40,JuanGrabois,"Felicito a Milei por su apertura al diálogo con los movimientos sociales, particularmente con el 
@MOCASE_VC
, lo que permitió llegar a un acuerdo justo y pacífico entre ricos y pobres en Santiago del Estero. Espero que Milei siga ese buen ejemplo de tolerancia y comprensión en",303,71,59,20000
1834678836346208371,2024-09-13 19:41:35,CFKArgentina,"En vivo desde Merlo donde recibiré la distinción Honoris Causa de la 
@UNdelOeste
 y brindaré la conferencia “Sigue siendo la economía bimonetaria, estúpido” en el marco de la asignatura ""Pensamiento Nacional y Latinoamericano"".",3700,552,1100,85000
1834921915506450684,2024-09-14 11:47:30,sallelorier,"Imponente la ""Trinchera de los valores"" de Parque del Plata. Yo andaba inaugurando Trincheras en Nueva Helvecia y Ciudad del Plata. 
Hoy inauguramos en 33 y mañana en Cerro Largo.
Se instalan Trincheras en todo el país como hongos después de la lluvia",143,15,32,5700
1834940653093970064,2024-09-14 13:01:57,jlespert,"Hoy a las 21:30 hs. estaré con 
@mirthalegrand
 en #LaNochedeML por 
@eltreceoficial",355,55,55,14000
1834959075869659248,2024-09-14 14:15:10,PatoBullrich,"22 KILOS DE COCAÍNA EN EL PARAGOLPES

Desarmó el auto y lo llenó de cocaína. Los gendarmes lo frenaron en Salta, inspeccionaron, vieron los tornillos removidos, pasaron el auto por un escáner y…. ¡adentro el narco; afuera la droga valuada en 330 millones de pesos!

Se incauta,",4900,204,1200,113000
1834971136926359576,2024-09-14 15:03:05,KamalaHarris,"Our Harris-Walz administration will expand federal contract opportunities for rural and underserved small businesses. 

Our opportunity economy will work for all Americans.",1500,482,400,68000
1835054636870553905,2024-09-14 20:34:53,PatoBullrich,"10 NARCOS MENOS EN UN MEGAOPERATIVO EN ROSARIO

Una denuncia sobre venta de drogas en la calle activó la investigación de la PFA. Después de varios días de trabajo encubierto y con pruebas sólidas en mano, el Juzgado ordenó los allanamientos que permitieron mandar a estos narcos",4100,169,1000,76000
1835110923222098251,2024-09-15 00:18:33,JuanGrabois,"Foro por una Salud Humana. Enfermeros, médicos, odontólogos, psicólogos, agentes sanitarios, nutricionistas, profesionales de distintas disciplinas y militantes de la Salud de todo el país planificando el camino hacia una Argentina Humana. Felicitaciones compañeros.


@IrmaCarrica",1000,109,339,16000
1835115530568577224,2024-09-15 00:36:51,jlespert,"Sentado en 
@lamesazaarg
 todo listo junto a 
@mirthalegrand
 en #LaNochedeML por 
@eltreceoficial",693,105,71,16000
1835120841714974881,2024-09-15 00:57:58,PatoBullrich,"PIQUETERO K Y ESTANCIERO, MILLONARIO CON LA DE LA GENTE

¿Se acuerdan que ayer les conté que detuvimos a Tito López, heredero del Clan Sena? Ahora fuimos por los bienes que se robó.

Este piquetero, multimillonario a costa de los planes de la gente, tenía decenas de inmuebles y",14000,686,3900,460000
1835140410596815114,2024-09-15 02:15:43,PatoBullrich,"CAMBIO DE ERA: A FONDO CONTRA LOS QUE SE CREÍAN IMPUNES

Así se lo llevaban a este delincuente piquetero K, Tito López.

Fuimos por él y vamos por cada uno de estos sinvergüenzas que durante años se creían impunes y les robaron el futuro a los argentinos.

Ya nunca más. Las  https://x.com/patobullrich/s/patobullrich/status/1834657593874071737…",10000,388,2300,246000
1835306994648977602,2024-09-15 13:17:40,PatoBullrich,"1200 MILLONES EN DROGA

Ese es el valor del cargamento que incautó Prefectura patrullando el litoral. 520 kilos que el narcotráfico descargó y escondió sobre la costa misionera para distribuir por el país. No pasará. Nunca llegarán a destino.

Droga que se incauta, droga que se",3100,110,831,50000
1835323350366691393,2024-09-15 14:22:40,VickyVillarruel,"Quiero expresar mis condolencias a la familia del Cabo 1ro Roberto Barreto de Gendarmería Nacional Argentina, que revistaba en el Escuadrón 11 de San Ignacio en Misiones y falleció al ser atropellado por un contrabandista, al intentar evitar el control dispuesto por esta fuerza",11000,841,2500,128000
1835341116452851881,2024-09-15 15:33:15,KamalaHarris,"It was great to meet with 
@BusyPhilipps
, 
@SophiaBush
, and students from UNC Charlotte on my reproductive freedom bus tour. 

I have never wavered in my support for reproductive freedoms, and I will always fight for a woman’s right to make decisions about her own body.",9900,2600,2200,421000
1835394946784002208,2024-09-15 19:07:09,VickyVillarruel,"Argentina y los argentinos siempre en lo alto. Después de 42 años, Argentina vuelve a estar en las primeras 10 posiciones de la Fórmula 1. 
Gracias 
@FranColapinto
  por hacernos sentir tan orgullosos.",22000,190,1700,278000
1835399830232793379,2024-09-15 19:26:34,JMilei,VIVA LA LIBERTAD CARAJO,629,84,120,35000
1833547322787008807,2024-09-10 16:45:22,LuisLacallePou,Participamos en la inauguración de las obras de ampliación de la Fundación Canguro en el Centro Hospitalario Pereira Rossell.,781,30,245,14000
1832732039973347639,2024-09-08 10:45:43,LuisLacallePou,El paso del tiempo no debe de hacernos bajar la intensidad de nuestros reclamos y nuestra voz ante una dictadura que insiste en atropellar todo. En este caso el derecho internacional más básico.,7200,258,2800,161000
1832096619396735365,2024-09-06 16:40:47,LuisLacallePou,"Cuando una comunidad se une por una causa justa, genera una fuerza inspiradora que motiva e impulsa.",871,47,255,23000
1831781987151143330,2024-09-05 19:50:33,LuisLacallePou,Hoy con mucha alegría acompañamos a los vecinos de Villa Constitución en la inauguración del local del caif Pequeños Brillantes.,623,44,173,12000
1834769271106187444,2024-09-14 01:40:57,OrsiYamandu,"Gran jornada por Melo y Fraile Muerto, mejor cierre con estreno de jingle y un acto espectacular.  ¡Gracias!",310,19,83,10000
1834620941415903519,2024-09-13 15:51:32,OrsiYamandu,"Por supuesto que decimos lo que pensamos y lo que vamos a hacer. Prometer es fácil. El tema es cumplir, ser coherentes, ser honestos. ¿Se olvidaron de sus promesas de no tocar la edad jubilatoria ni los combustibles? Necesitamos más trabajo, más crecimiento y más honestidad.",1400,501,345,352000
1835089978482659478,2024-09-14 22:55:19,AlvaroDelgadoUy,"Muchas gracias a los jóvenes de la 404 por la invitación, las ganas y el compromiso. Juntos vamos a #ReelegirUnBuenGobierno.",149,10,39,5700
1834951413073346794,2024-09-14 13:44:43,AlvaroDelgadoUy,TEMA COMBUSTIBLES: voy a compartir información pública que seguramente sea de tu interés. Abro Hilo:,1400,209,631,328000
1834723617550070231,2024-09-13 22:39:32,AlvaroDelgadoUy,"No es lo mismo quién gane la elección.
Puedo coincidir que el Uruguay es en términos imaginarios una carretera con dos vías, una muy corrida para la izquierda, y con rumbos inversos: nosotros vamos hacia el futuro y otros van hacia el pasado.
#NoEsLoMismo #ReelegíUnBuenGobierno",338,93,127,15000
1834631801496592792,2024-09-13 16:34:41,AlvaroDelgadoUy,"Algo muy lindo que pasó en nuestra recorrida por los barrios de San José. Gracias, Naiara por la confianza, no te vamos a fallar.",341,26,141,9300
1834401165414457464,2024-09-13 01:18:14,AlvaroDelgadoUy,"Este es un Gobierno que cree y que siente el agro, y seguiremos por ese camino. 
Junto con 
@Valeriaripoll3
 y nuestro equipo de Agro, nos reunimos con la directiva de la Asociación Rural del Uruguay para presentar nuestras propuestas, como la Política Nacional de Riego y la",173,30,57,8900
1812705224068387320,2024-07-15 04:26:18,SergioMassa,"QUE ORGULLO ESTÁ SELECCIÓN, HISTÓRICO. 

VIVA ARGENTINA, CARAJO!!

Gracias Lio, Fideo y todo el equipo por defender los colores y darnos otra alegría más ",12000,1600,1200,313000
1834703875443495170,2024-09-13 21:21:05,LuisLacallePou,"Estuvimos en 
@ExpoPrado
, nos reunimos con la directiva de ARU y conversamos quienes visitan la Exposición. Entregamos premios del concurso País de  Guasqueros, al Gran Campeón Macho Cuarto de Milla, Gran Campeón Macho Criollos y  Gran Campeón Pedegree de Corriedale.",582,38,126,10000
1833980581706707210,2024-09-11 21:26:59,LuisLacallePou,"En 
@ExpoPrado
 acompañamos la premiación bovina del gran campeón de la raza Angus y de la gran campeona Hereford, en el predio de la Rural del Prado.",576,32,151,12000
1833876062159163674,2024-09-11 14:31:39,LuisLacallePou,Asistimos en Durazno a la inauguración del Centro de Especialidades dentro del CAP N° 13.,459,31,122,9700
1835358898921824266,2024-09-15 16:43:55,AlvaroDelgadoUy,"Esta semana, nuestro equipo presentó nuestra propuesta para el Plan Nacional de Riego.
Apuntamos al desarrollo del riego y el acceso del agua en la parcela para todos los perfiles de productos y para todos los sectores, lo que va a generar un salto productivo, desarrollo",152,17,63,4900
1835024694086389902,2024-09-14 18:35:54,Kicillofok,"Ya estamos en Mar Chiquita para cerrar el plenario ""La Provincia se organiza, la Patria no se vende"" 

Seguilo en vivo por acá 
https://youtube.com/live/wFtK4cZHkUc?feature=share…",1300,269,446,32000
1834954464995762564,2024-09-14 13:56:50,Kicillofok,"¡Mirá todo lo que hicimos esta semana para seguir transformando la provincia! 

 #ResumenSemanal
 #ResumenBonaerense",877,159,392,20000
1834735878742090210,2024-09-13 23:28:15,Kicillofok,"Estuvimos en Merlo junto a 
@CFKArgentina
 en su conferencia “Sigue siendo la economía bimonetaria, estúpido”.",5800,796,1300,152000
1834638175634923576,2024-09-13 17:00:01,Kicillofok,"Frente a un modelo nacional que busca imponer la primarización de la economía con ideas que ya fracasaron y generan un enorme daño, nuestra tarea es seguir defendiendo la industria nacional como pilar del desarrollo y el futuro ",2600,659,982,57000
1834613401097486671,2024-09-13 15:21:34,Kicillofok,"Mañana a las 15 nos encontramos en el Polideportivo Santa Clara del Mar de #MarChiquita.

La Provincia se organiza, la Patria no se vende 

Los esperamos ",2500,478,758,135000
1833259714890621035,2024-09-09 21:42:31,GugaLusto,Esta semana tenemos una oportunidad histórica: ratificar la ley de aumento a los jubilados para garantizar un haber mínimo y que dejen de ser una de las principales variables de ajuste de este gobierno.,1700,1700,619,86000
1831112114741956892,2024-09-03 23:28:43,GugaLusto,"¿Ordenar las cuentas del Estado es importante? Sí, pero eso nos lleva a que debamos establecer cuáles son nuestras prioridades. 
Tenemos que tratar y aprobar en forma urgente la Ley de financiamiento universitario.",974,1700,406,123000
1830721819311251924,2024-09-02 21:37:49,GugaLusto,"El aumento a los jubilados es una cuestión de definir prioridades. ¿Aviones de guerra, viajes para apoyar a políticos amigos en el exterior, bajarles impuestos a los más ricos, o que los adultos mayores cobren lo que se merecen?",1000,1400,450,149000
1830598013137653868,2024-09-02 13:25:51,GugaLusto,"El Presidente vetó el aumento a los jubilados sancionado por ley en el Congreso.

El gobierno les está negando un aumento de la mínima equivalente a 3 kilos de carne picada al mes. 

O 3 cajas de ibuprofeno al mes.
O 4 kilos de yerba al mes.

Ante un gobierno insensible, los",4200,5300,1400,884000
1829611065866408247,2024-08-30 20:04:05,GugaLusto,"Mientras se gasta plata en aviones de guerra, servicios de inteligencia y viajes personales, la variable de ajuste siguen siendo los jubilados. Ahora, el gobierno disminuye la cobertura de los medicamentos.

- ⁠De casi 3000 remedios que estaban cubiertos al 100%, esta gestión ya",1900,2100,775,146000
